Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
20/03/2015 20:00,736043.833333,345.083333,1,1,1,-23600.333939,-23531.978077,-23404.776061,-23086.489809,-22122.040285,-20240.971313,-17737.153644,-15970.138367 
20/03/2015 21:00,736043.875000,345.125000,1,1,1,-23461.695976,-23401.426925,-23287.310418,-22996.221983,-22089.903976,-20246.439692,-17756.909789,-15975.964294 
20/03/2015 22:00,736043.916667,345.166667,1,1,1,-23332.830711,-23279.440048,-23176.293600,-22908.240699,-22054.303760,-20250.663463,-17776.321423,-15981.834066 
20/03/2015 23:00,736043.958333,345.208333,1,1,1,-23215.604345,-23166.867312,-23072.112907,-22823.296316,-22016.158590,-20253.586740,-17795.379389,-15987.746379 
21/03/2015 00:00,736044.000000,345.250000,1,1,1,-23108.892424,-23063.289210,-22974.880340,-22741.880013,-21976.264442,-20255.199084,-17814.074263,-15993.699899 
21/03/2015 01:00,736044.041667,345.291667,1,1,1,-23010.726583,-22967.454344,-22884.049916,-22664.161253,-21935.278194,-20255.525308,-17832.396919,-15999.693264 
21/03/2015 02:00,736044.083333,345.333333,1,1,1,-22916.792337,-22876.383322,-22797.938290,-22589.799197,-21893.695558,-20254.615168,-17850.338937,-16005.725090 
21/03/2015 03:00,736044.125000,345.375000,1,1,1,-23362.322426,-23040.948629,-22807.735386,-22533.178634,-21852.394172,-20252.541117,-17867.892899,-16011.793968 
21/03/2015 04:00,736044.166667,345.416667,1,1,1,-24317.366506,-23671.039953,-23137.965951,-22587.438068,-21818.660457,-20249.546849,-17885.055239,-16017.898711 
21/03/2015 05:00,736044.208333,345.458333,1,1,1,-25393.616860,-24451.939613,-23640.082076,-22772.279988,-21803.953744,-20246.290569,-17901.826079,-16024.037741 
21/03/2015 06:00,736044.250000,345.500000,1,1,1,-26478.728795,-25281.565938,-24223.510793,-23054.654767,-21815.693031,-20243.744439,-17918.217397,-16030.209583 
21/03/2015 07:00,736044.291667,345.541667,1,1,1,-25592.375087,-25193.980927,-24492.359010,-23336.122216,-21853.856021,-20242.931785,-17934.254190,-16036.412828 
21/03/2015 08:00,736044.333333,345.583333,1,1,1,-23430.388992,-23990.865203,-23967.213257,-23361.652053,-21897.647914,-20244.304502,-17949.969836,-16042.646087 
21/03/2015 09:00,736044.375000,345.625000,1,1,1,-19542.850116,-20736.126596,-22111.023595,-22899.290086,-21909.421050,-20247.026919,-17965.397006,-16048.908814 
21/03/2015 10:00,736044.416667,345.666667,1,1,1,-21122.577710,-21272.373783,-21610.457214,-22244.864848,-21855.899067,-20248.770984,-17980.568850,-16055.221511 
21/03/2015 11:00,736044.458333,345.708333,1,1,1,-21559.061946,-21586.226493,-21687.462190,-21941.218104,-21771.050977,-20247.849172,-17995.510923,-16061.617171 
21/03/2015 12:00,736044.500000,345.750000,1,1,1,-21868.326908,-21808.026227,-21785.559257,-21826.722277,-21683.950753,-20244.527240,-18010.619221,-16068.392346 
21/03/2015 13:00,736044.541667,345.791667,1,1,1,-22019.790662,-21944.505326,-21874.809119,-21802.366829,-21606.059586,-20238.588798,-18025.250398,-16075.114881 
21/03/2015 14:00,736044.583333,345.833333,1,1,1,-22124.712303,-22034.907667,-21939.734495,-21808.601963,-21540.592863,-20230.733081,-18039.401997,-16081.791194 
21/03/2015 15:00,736044.625000,345.875000,1,1,1,-17045.213611,-18371.803001,-19920.534319,-21294.618606,-21461.990495,-20221.105506,-18052.970721,-16088.356642 
21/03/2015 16:00,736044.666667,345.916667,1,1,1,-15005.867690,-16028.299422,-17517.215831,-19781.643750,-21261.449387,-20206.790003,-18065.888730,-16094.793481 
21/03/2015 17:00,736044.708333,345.958333,1,1,1,-14377.331870,-15116.790500,-16240.245729,-18297.410982,-20879.872957,-20181.709098,-18078.281692,-16101.250767 
21/03/2015 18:00,736044.750000,346.000000,1,1,1,-15284.053186,-15609.907675,-16208.358211,-17580.273714,-20396.599999,-20140.906642,-18089.994251,-16107.725653 
21/03/2015 19:00,736044.791667,346.041667,1,1,1,-16024.196843,-16213.113864,-16574.191031,-17484.504062,-19960.379929,-20085.177237,-18100.856439,-16114.214579 
21/03/2015 20:00,736044.833333,346.083333,1,1,1,-16694.938857,-16778.651800,-16989.792023,-17609.758270,-19627.601834,-20018.610196,-18110.736372,-16120.714219 
21/03/2015 21:00,736044.875000,346.125000,1,1,1,-17111.510373,-17169.466635,-17320.597634,-17779.281092,-19390.578719,-19945.500308,-18119.556753,-16127.221174 
21/03/2015 22:00,736044.916667,346.166667,1,1,1,-17417.345175,-17460.559482,-17576.338541,-17933.287158,-19224.696560,-19869.524946,-18127.291444,-16133.731914 
21/03/2015 23:00,736044.958333,346.208333,1,1,1,-17654.423671,-17687.488384,-17778.686502,-18063.314544,-19108.761864,-19793.349826,-18133.952546,-16140.242924 
22/03/2015 00:00,736045.000000,346.250000,1,1,1,-17843.233262,-17868.770969,-17941.691995,-18172.010551,-19027.728610,-19718.763144,-18139.577675,-16146.750793 
22/03/2015 01:00,736045.041667,346.291667,1,1,1,-18149.611185,-18087.649812,-18101.572888,-18267.813990,-18971.363858,-19646.901550,-18144.220202,-16153.252283 
22/03/2015 02:00,736045.083333,346.333333,1,1,1,-18801.555738,-18572.757436,-18425.072438,-18413.356198,-18937.045644,-19578.536880,-18147.942872,-16159.744359 
22/03/2015 03:00,736045.125000,346.375000,1,1,1,-19796.041290,-19318.018258,-18939.353406,-18660.178829,-18930.369272,-19514.501803,-18150.816449,-16166.224219 
22/03/2015 04:00,736045.166667,346.416667,1,1,1,-21143.033932,-20329.694826,-19651.625314,-19032.441186,-18958.687394,-19455.863793,-18152.922002,-16172.689317 
22/03/2015 05:00,736045.208333,346.458333,1,1,1,-22513.581028,-21412.937457,-20464.589331,-19510.165181,-19028.045261,-19403.859189,-18154.353231,-16179.137406 
22/03/2015 06:00,736045.250000,346.500000,1,1,1,-23947.994025,-22550.959789,-21332.519902,-20052.707737,-19139.969157,-19359.695017,-18155.216889,-16185.566575 
22/03/2015 07:00,736045.291667,346.541667,1,1,1,-23736.901427,-22907.884791,-21908.440912,-20569.013090,-19289.035439,-19324.267772,-18155.630008,-16191.975285 
22/03/2015 08:00,736045.333333,346.583333,1,1,1,-15480.696393,-18324.301754,-20159.256236,-20510.298572,-19434.385798,-19297.406363,-18155.726213,-16198.379507 
22/03/2015 09:00,736045.375000,346.625000,1,1,1,-16197.341143,-16538.654746,-17262.330710,-18896.937882,-19429.065652,-19274.868224,-18155.586314,-16204.769397 
22/03/2015 10:00,736045.416667,346.666667,1,1,1,-11984.484198,-13069.050155,-14561.638753,-17013.952845,-19202.442933,-19248.348742,-18155.162438,-16211.111889 
22/03/2015 11:00,736045.458333,346.708333,1,1,1,-9433.742819,-10256.313357,-11484.993630,-13994.833656,-18423.721701,-19200.929152,-18154.333045,-16217.430205 
22/03/2015 12:00,736045.500000,346.750000,1,1,1,-8806.436122,-9363.687874,-10189.878081,-11978.504379,-16858.960479,-19087.856337,-18152.534053,-16223.722134 
22/03/2015 13:00,736045.541667,346.791667,1,1,1,-10159.186606,-10421.240939,-10832.929740,-11831.162158,-15390.034240,-18858.682808,-18148.557697,-16229.982375 
22/03/2015 14:00,736045.583333,346.833333,1,1,1,-12850.396652,-12665.033396,-12570.364820,-12773.612323,-14752.645902,-18538.210560,-18141.118145,-16236.201359 
22/03/2015 15:00,736045.625000,346.875000,1,1,1,-14084.154879,-13877.777631,-13709.990825,-13673.578384,-14701.096720,-18209.751723,-18129.803106,-16242.367053 
22/03/2015 16:00,736045.666667,346.916667,1,1,1,-15216.869833,-14922.329165,-14650.843464,-14409.119044,-14872.481169,-17922.866735,-18114.914392,-16248.467795 
22/03/2015 17:00,736045.708333,346.958333,1,1,1,-15367.349154,-15219.675730,-15065.908333,-14893.723697,-15111.665249,-17692.785338,-18098.813132,-16255.864587 
22/03/2015 18:00,736045.750000,347.000000,1,1,1,-15484.969411,-15389.004170,-15289.133526,-15178.213809,-15332.980428,-17511.857976,-18078.515119,-16262.010831 
22/03/2015 19:00,736045.791667,347.041667,1,1,1,-15584.806099,-15514.813046,-15444.064619,-15371.431517,-15518.387575,-17371.729285,-18055.968110,-16267.868117 
22/03/2015 20:00,736045.833333,347.083333,1,1,1,-15653.189919,-15604.693344,-15557.314624,-15515.041763,-15669.439515,-17263.309284,-18031.958499,-16273.624899 
22/03/2015 21:00,736045.875000,347.125000,1,1,1,-15728.534800,-15689.930125,-15654.626036,-15630.406776,-15792.108024,-17179.015060,-18006.933843,-16279.282984 
22/03/2015 22:00,736045.916667,347.166667,1,1,1,-15804.712316,-15771.682022,-15743.188306,-15729.277968,-15892.916719,-17113.096673,-17981.255547,-16284.840296 
22/03/2015 23:00,736045.958333,347.208333,1,1,1,-15868.792931,-15842.251324,-15820.586017,-15815.227947,-15977.100476,-17061.299956,-17955.214822,-16290.295776 
23/03/2015 00:00,736046.000000,347.250000,1,1,1,-15918.824432,-15899.646149,-15885.469723,-15888.870557,-16048.279043,-17020.453556,-17929.043345,-16295.649176 
23/03/2015 01:00,736046.041667,347.291667,1,1,1,-15978.282737,-15960.086514,-15947.654748,-15954.191450,-16109.233325,-16988.166300,-17902.923216,-16300.900885 
23/03/2015 02:00,736046.083333,347.333333,1,1,1,-16053.895791,-16031.200105,-16014.749020,-16016.998791,-16162.652546,-16962.655147,-17876.996387,-16306.051783 
23/03/2015 03:00,736046.125000,347.375000,1,1,1,-16100.896500,-16083.400485,-16070.890166,-16074.712795,-16210.389711,-16942.596829,-17851.373448,-16311.103132 
23/03/2015 04:00,736046.166667,347.416667,1,1,1,-16127.702969,-16117.947086,-16112.731123,-16123.213805,-16253.020852,-16926.936707,-17826.139742,-16316.056484 
23/03/2015 05:00,736046.208333,347.458333,1,1,1,-16163.947619,-16155.249320,-16151.780965,-16165.118347,-16290.992702,-16914.798349,-17801.359107,-16320.913609 
23/03/2015 06:00,736046.250000,347.500000,1,1,1,-16197.302605,-16190.131790,-16188.210552,-16203.097902,-16325.034268,-16905.479770,-17777.077602,-16325.676433 
23/03/2015 07:00,736046.291667,347.541667,1,1,1,-16231.488159,-16224.266393,-16222.618922,-16237.952615,-16355.785506,-16898.426311,-17753.327229,-16330.346986 
23/03/2015 08:00,736046.333333,347.583333,1,1,1,-16279.214183,-16267.199321,-16261.166250,-16272.124445,-16383.775852,-16893.177657,-17730.128664,-16334.927526 
23/03/2015 09:00,736046.375000,347.625000,1,1,1,-16336.340564,-16318.191775,-16305.744001,-16308.538504,-16409.876374,-16889.393980,-17707.543391,-16339.458284 
23/03/2015 10:00,736046.416667,347.666667,1,1,1,-16419.773932,-16389.258418,-16364.136973,-16351.316642,-16435.414815,-16886.880697,-17685.667499,-16344.011000 
23/03/2015 11:00,736046.458333,347.708333,1,1,1,-15961.354179,-16089.039014,-16215.782972,-16336.409931,-16457.460540,-16885.142238,-17664.253263,-16348.402980 
