Date12.DDMMYYYYhhmm.,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,soil_temperature_20,soil_temperature_50,soil_temperature_200
28/05/2015 13:00,0.24275,0.3885,0.261,14.02,11.605,8.17
28/05/2015 14:00,0.24275,0.3885,0.261,14.925,11.93,8.00925
28/05/2015 15:00,0.242,0.387,0.26075,14.9975,11.9,7.78675
28/05/2015 16:00,0.242,0.3865,0.26,14.445,11.67,7.68325
28/05/2015 17:00,0.242,0.386,0.26,12.995,11.08,7.64375
28/05/2015 18:00,0.242,0.386,0.2605,11.6875,10.4525,7.64375
28/05/2015 19:00,0.242,0.387,0.26075,10.53,9.8425,7.637
28/05/2015 20:00,0.242,0.387,0.261,9.4675,9.23,7.61175
28/05/2015 21:00,0.242,0.387,0.261,8.4925,8.625,7.565
28/05/2015 22:00,0.242,0.387,0.261,7.68075,8.079,7.49575
28/05/2015 23:00,0.242,0.387,0.261,7.03275,7.60675,7.4015
29/05/2015 00:00,0.242,0.387,0.261,6.50075,7.19,7.2905
29/05/2015 01:00,0.242,0.387,0.261,6.0165,6.83125,7.16075
29/05/2015 02:00,0.242,0.387,0.261,5.57075,6.50075,7.03775
29/05/2015 03:00,0.242,0.387,0.261,5.181,6.196,6.89675
29/05/2015 04:00,0.243,0.38775,0.261,4.84675,5.9205,6.761
29/05/2015 05:00,0.243,0.388,0.261,4.57275,5.679,6.62875
29/05/2015 06:00,0.243,0.388,0.261,4.40525,5.479,6.49325
29/05/2015 07:00,0.242,0.38725,0.261,4.6755,5.46975,6.369
29/05/2015 08:00,0.24175,0.387,0.261,5.6295,5.79225,6.24575
29/05/2015 09:00,0.241,0.386,0.26,7.19,6.5335,6.14525
29/05/2015 10:00,0.24,0.38475,0.26,9.19,7.63275,6.081
29/05/2015 11:00,0.23925,0.384,0.26,10.6675,8.705,6.0785
29/05/2015 12:00,0.23875,0.38325,0.26075,10.9075,9.095,6.1275
29/05/2015 13:00,0.23775,0.3825,0.26,11.735,9.5175,6.23325
29/05/2015 14:00,0.2365,0.381,0.26,12.95,10.1625,6.357
29/05/2015 15:00,0.236,0.381,0.26,12.705,10.3225,6.51025
29/05/2015 16:00,0.236,0.381,0.2595,11.8675,10.0975,6.6785
29/05/2015 17:00,0.236,0.381,0.259,10.955,9.75,6.84125
29/05/2015 18:00,0.236,0.381,0.259,10.22,9.3975,6.98725
29/05/2015 19:00,0.236,0.381,0.259,9.5925,9.065,7.093
29/05/2015 20:00,0.236,0.381,0.259,9.05,8.7375,7.165
29/05/2015 21:00,0.237,0.382,0.25875,8.495,8.425,7.20525
29/05/2015 22:00,0.237,0.382,0.258,8.0195,8.1175,7.22
29/05/2015 23:00,0.238,0.382,0.258,7.56725,7.81775,7.21075
30/05/2015 00:00,0.238,0.382,0.258,7.311,7.59775,7.1815
30/05/2015 01:00,0.238,0.38225,0.258,7.12375,7.432,7.13775
30/05/2015 02:00,0.238,0.383,0.258,6.984,7.29425,7.08925
30/05/2015 03:00,0.238,0.383,0.258,6.8165,7.15375,7.0305
30/05/2015 04:00,0.239,0.383,0.258,6.46375,6.948,6.971
30/05/2015 05:00,0.239,0.383,0.258,6.0505,6.70625,6.904
30/05/2015 06:00,0.239,0.383,0.258,5.76,6.497,6.8375
30/05/2015 07:00,0.239,0.383,0.258,5.88975,6.4235,6.76375
30/05/2015 08:00,0.239,0.383,0.258,6.5845,6.62225,6.691
30/05/2015 09:00,0.239,0.383,0.258,7.08925,6.874,6.6235
30/05/2015 10:00,0.239,0.383,0.258,7.6395,7.12575,6.57925
30/05/2015 11:00,0.239,0.3825,0.258,8.545,7.55725,6.55225
30/05/2015 12:00,0.23875,0.38175,0.258,9.8075,8.1625,6.552
30/05/2015 13:00,0.238,0.381,0.258,10.8375,8.7275,6.58225
30/05/2015 14:00,0.238,0.3805,0.258,11.2225,9.12,6.6395
30/05/2015 15:00,0.238,0.38,0.258,11.73,9.4525,6.72325
30/05/2015 16:00,0.237,0.38,0.258,11.3725,9.515,6.83875
30/05/2015 17:00,0.237,0.38,0.258,10.8625,9.405,6.9505
30/05/2015 18:00,0.237,0.38,0.258,10.2775,9.2225,7.065
30/05/2015 19:00,0.23775,0.38025,0.258,9.7325,8.9925,7.157
30/05/2015 20:00,0.285,0.397,0.258,8.7475,8.525,7.23175
30/05/2015 21:00,0.29,0.40775,0.258,8.07725,8.1475,7.2845
30/05/2015 22:00,0.2895,0.408,0.258,7.6505,7.8875,7.2975
30/05/2015 23:00,0.289,0.408,0.258,7.40675,7.6895,7.2845
31/05/2015 00:00,0.288,0.408,0.258,7.18025,7.51325,7.25775
31/05/2015 01:00,0.28775,0.408,0.259,6.864,7.316,7.21475
31/05/2015 02:00,0.287,0.407,0.259,6.4975,7.092,7.16075
31/05/2015 03:00,0.286,0.4065,0.259,6.16925,6.87575,7.10475
31/05/2015 04:00,0.286,0.406,0.2595,5.98575,6.70225,7.0385
31/05/2015 05:00,0.28525,0.40525,0.26,5.89375,6.5715,6.96475
31/05/2015 06:00,0.285,0.405,0.26,5.8265,6.46625,6.888
31/05/2015 07:00,0.28475,0.405,0.26,5.9115,6.42275,6.81375
31/05/2015 08:00,0.284,0.40425,0.26,6.29425,6.512,6.74775
31/05/2015 09:00,0.28325,0.40375,0.26,6.7115,6.6685,6.67825
31/05/2015 10:00,0.28275,0.40275,0.26,7.459,6.96475,6.63
31/05/2015 11:00,0.28175,0.402,0.26,8.5525,7.48325,6.60875
31/05/2015 12:00,0.281,0.40125,0.26,9.1725,7.866,6.60075
31/05/2015 13:00,0.2805,0.40025,0.26,10.0425,8.3075,6.62275
31/05/2015 14:00,0.2815,0.4,0.26,10.655,8.725,6.6805
31/05/2015 15:00,0.284,0.40025,0.26,10.8325,8.9975,6.753
31/05/2015 16:00,0.325,0.41675,0.26,9.9425,8.8525,6.84575
31/05/2015 17:00,0.324,0.4255,0.26025,9.3875,8.6425,6.945
31/05/2015 18:00,0.32375,0.427,0.261,9.2175,8.5625,7.029
31/05/2015 19:00,0.327,0.429,0.26175,8.8325,8.4175,7.094
31/05/2015 20:00,0.32975,0.431,0.262,8.4625,8.235,7.13725
31/05/2015 21:00,0.32975,0.431,0.26275,8.1625,8.08,7.162
31/05/2015 22:00,0.329,0.431,0.263,7.9145,7.92525,7.17625
31/05/2015 23:00,0.328,0.43075,0.2635,7.71575,7.784,7.172
01/06/2015 00:00,0.3275,0.43,0.264,7.53475,7.661,7.16175
01/06/2015 01:00,0.32675,0.42925,0.264,7.33,7.52775,7.13875
01/06/2015 02:00,0.32575,0.42875,0.26425,7.082,7.3775,7.1075
01/06/2015 03:00,0.325,0.428,0.265,6.768,7.19525,7.07625
01/06/2015 04:00,0.32425,0.42725,0.265,6.536,7.0265,7.03325
01/06/2015 05:00,0.32375,0.427,0.2655,6.327,6.87775,6.98525
01/06/2015 06:00,0.32275,0.426,0.266,6.05325,6.70725,6.93125
01/06/2015 07:00,0.322,0.4255,0.266,6.12425,6.625,6.8765
01/06/2015 08:00,0.32075,0.42475,0.266,6.943,6.8525,6.82025
01/06/2015 09:00,0.3195,0.424,0.266,8.205,7.4555,6.7645
01/06/2015 10:00,0.318,0.42275,0.266,9.4925,8.16725,6.737
01/06/2015 11:00,0.3165,0.4215,0.266,11.01,8.9525,6.75725
01/06/2015 12:00,0.31475,0.42025,0.266,11.4425,9.4075,6.81425
01/06/2015 13:00,0.31325,0.41925,0.266,11.5125,9.6225,6.9195
01/06/2015 14:00,0.31225,0.418,0.266,11.5025,9.7525,7.038
01/06/2015 15:00,0.31125,0.41725,0.266,11.1175,9.69,7.165
01/06/2015 16:00,0.31025,0.4165,0.266,10.805,9.6075,7.27725
01/06/2015 17:00,0.30975,0.416,0.266,10.6675,9.5425,7.38225
01/06/2015 18:00,0.30875,0.4155,0.266,10.285,9.4375,7.469
01/06/2015 19:00,0.308,0.415,0.266,9.79,9.2375,7.53975
01/06/2015 20:00,0.308,0.41425,0.26575,9.3025,9.005,7.58875
01/06/2015 21:00,0.30725,0.414,0.26575,8.84,8.755,7.62375
01/06/2015 22:00,0.307,0.414,0.265,8.445,8.5075,7.635
01/06/2015 23:00,0.30625,0.413,0.265,8.05775,8.2575,7.63075
02/06/2015 00:00,0.306,0.413,0.265,7.6475,8.01525,7.605
02/06/2015 01:00,0.306,0.413,0.265,7.2975,7.77875,7.5715
02/06/2015 02:00,0.306,0.413,0.265,7.1425,7.61675,7.52
02/06/2015 03:00,0.307,0.413,0.265,7.09,7.51675,7.468
02/06/2015 04:00,0.307,0.4125,0.265,6.92625,7.386,7.4065
02/06/2015 05:00,0.307,0.412,0.265,6.70175,7.23575,7.346
02/06/2015 06:00,0.307,0.412,0.265,6.514,7.094,7.28275
02/06/2015 07:00,0.30675,0.412,0.265,6.655,7.044,7.223
02/06/2015 08:00,0.306,0.41175,0.265,7.44825,7.282,7.16325
02/06/2015 09:00,0.305,0.411,0.265,8.11575,7.635,7.10875
02/06/2015 10:00,0.3045,0.41075,0.265,9.11,8.079,7.085
02/06/2015 11:00,0.30325,0.41025,0.265,11.175,9.0275,7.078
02/06/2015 12:00,0.30275,0.409,0.26475,12.015,9.6775,7.12325
02/06/2015 13:00,0.30175,0.4085,0.264,12.07,9.93,7.2085
02/06/2015 14:00,0.301,0.408,0.264,11.53,9.9225,7.31875
02/06/2015 15:00,0.30025,0.408,0.264,11.1075,9.8025,7.446
02/06/2015 16:00,0.29975,0.408,0.264,10.8175,9.725,7.55225
02/06/2015 17:00,0.29925,0.40725,0.264,10.54,9.615,7.642
02/06/2015 18:00,0.299,0.407,0.264,10.22,9.5,7.7145
02/06/2015 19:00,0.299,0.407,0.264,9.8625,9.335,7.77275
02/06/2015 20:00,0.299,0.40675,0.264,9.5275,9.1575,7.815
02/06/2015 21:00,0.2985,0.406,0.264,9.12,8.95,7.8365
02/06/2015 22:00,0.298,0.406,0.264,8.72,8.73,7.84575
02/06/2015 23:00,0.298,0.406,0.264,8.34,8.505,7.8465
03/06/2015 00:00,0.298,0.406,0.264,7.9655,8.28,7.82525
03/06/2015 01:00,0.298,0.406,0.264,7.6695,8.09,7.7895
03/06/2015 02:00,0.298,0.4055,0.264,7.41225,7.90575,7.75
03/06/2015 03:00,0.298,0.405,0.263,7.33825,7.78875,7.7
03/06/2015 04:00,0.298,0.405,0.263,7.2525,7.68375,7.64125
03/06/2015 05:00,0.298,0.405,0.263,6.979,7.529,7.5785
03/06/2015 06:00,0.29725,0.405,0.263,6.7535,7.374,7.52925
03/06/2015 07:00,0.29675,0.405,0.263,6.9665,7.3365,7.4655
03/06/2015 08:00,0.29575,0.4045,0.263,8.006,7.63625,7.41125
03/06/2015 09:00,0.2945,0.40325,0.263,9.5325,8.345,7.362
03/06/2015 10:00,0.294,0.40225,0.263,10.69,9.0625,7.3475
03/06/2015 11:00,0.2935,0.4025,0.26325,10.9275,9.3475,7.38175
03/06/2015 12:00,0.29275,0.40175,0.263,11.08,9.5175,7.4515
03/06/2015 13:00,0.292,0.401,0.2625,11.4325,9.7225,7.52275
03/06/2015 14:00,0.291,0.40025,0.262,12.16,10.0825,7.614
03/06/2015 15:00,0.291,0.4,0.262,12.25,10.3025,7.70275
03/06/2015 16:00,0.29,0.39925,0.262,11.9275,10.3225,7.804
03/06/2015 17:00,0.29,0.39975,0.262,11.8225,10.3425,7.91325
03/06/2015 18:00,0.29,0.399,0.262,11.585,10.32,8.0085
03/06/2015 19:00,0.2895,0.399,0.262,11.1825,10.205,8.0975
03/06/2015 20:00,0.289,0.399,0.262,10.7225,10.01,8.1725
03/06/2015 21:00,0.289,0.399,0.2615,10.385,9.8325,8.2275
03/06/2015 22:00,0.289,0.399,0.261,10.08,9.6725,8.2625
03/06/2015 23:00,0.288,0.399,0.261,9.7075,9.4775,8.2875
04/06/2015 00:00,0.288,0.399,0.261,9.3,9.2575,8.2925
04/06/2015 01:00,0.288,0.399,0.261,8.94,9.0475,8.2825
04/06/2015 02:00,0.288,0.399,0.261,8.615,8.8425,8.2625
04/06/2015 03:00,0.288,0.399,0.26075,8.4075,8.675,8.2275
04/06/2015 04:00,0.288,0.398,0.26,8.34,8.57,8.185
04/06/2015 05:00,0.288,0.398,0.26,8.2825,8.48,8.1325
04/06/2015 06:00,0.288,0.398,0.26,8.4,8.455,8.085
04/06/2015 07:00,0.28775,0.398,0.26,8.8075,8.555,8.0325
04/06/2015 08:00,0.287,0.3975,0.26,9.51,8.8225,7.9995
04/06/2015 09:00,0.28625,0.39675,0.26025,10.46,9.245,7.97125
04/06/2015 10:00,0.28575,0.396,0.26075,11.5975,9.8525,7.974
04/06/2015 11:00,0.285,0.39525,0.26,12.585,10.4125,8.00675
04/06/2015 12:00,0.28375,0.39425,0.26,13.5525,10.995,8.0675
04/06/2015 13:00,0.28225,0.39275,0.259,15.0275,11.7725,8.1525
04/06/2015 14:00,0.2815,0.392,0.259,15.9225,12.4475,8.29
04/06/2015 15:00,0.281,0.392,0.25875,15.025,12.46,8.4575
04/06/2015 16:00,0.28075,0.392,0.258,14.2,12.2525,8.64
04/06/2015 17:00,0.28025,0.392,0.258,13.43,11.9425,8.8025
04/06/2015 18:00,0.28,0.392,0.258,12.86,11.66,8.95
04/06/2015 19:00,0.28,0.392,0.258,12.34,11.4,9.0475
04/06/2015 20:00,0.28025,0.392,0.258,11.7475,11.1,9.1175
04/06/2015 21:00,0.28,0.392,0.258,11.135,10.785,9.1575
04/06/2015 22:00,0.28,0.392,0.258,10.56,10.4625,9.165
04/06/2015 23:00,0.28,0.392,0.258,10.0125,10.15,9.1525
05/06/2015 00:00,0.28,0.392,0.258,9.52,9.8475,9.1225
05/06/2015 01:00,0.28,0.392,0.258,9.2175,9.615,9.0725
05/06/2015 02:00,0.28,0.392,0.258,9.1525,9.465,9.01
05/06/2015 03:00,0.28,0.39175,0.258,9.0025,9.32,8.9425
05/06/2015 04:00,0.27975,0.391,0.258,8.7625,9.16,8.87
05/06/2015 05:00,0.27925,0.391,0.258,8.5375,8.9925,8.8075
05/06/2015 06:00,0.279,0.391,0.258,8.355,8.835,8.73
05/06/2015 07:00,0.279,0.391,0.258,8.62,8.81,8.655
05/06/2015 08:00,0.2785,0.391,0.258,9.65,9.12,8.59
05/06/2015 09:00,0.277,0.38975,0.258,11.19,9.87,8.5375
05/06/2015 10:00,0.27525,0.3885,0.2575,13.42,11.04,8.5275
05/06/2015 11:00,0.27375,0.3865,0.256,15.6325,12.3175,8.56
05/06/2015 12:00,0.2725,0.385,0.256,16.8975,13.2425,8.67
05/06/2015 13:00,0.271,0.384,0.255,17.9525,13.9375,8.8425
05/06/2015 14:00,0.27,0.384,0.255,17.485,14.115,9.0625
05/06/2015 15:00,0.26975,0.383,0.255,16.485,13.85,9.3
05/06/2015 16:00,0.268,0.383,0.255,15.9,13.675,9.5175
05/06/2015 17:00,0.268,0.383,0.255,15.0875,13.38,9.7075
05/06/2015 18:00,0.2675,0.383,0.255,14.75,13.2,9.855
05/06/2015 19:00,0.2685,0.383,0.255,14.3125,12.99,9.9675
05/06/2015 20:00,0.2695,0.383,0.255,13.9425,12.7825,10.055
05/06/2015 21:00,0.27,0.384,0.255,13.375,12.515,10.1175
05/06/2015 22:00,0.27,0.384,0.255,12.86,12.2325,10.15
05/06/2015 23:00,0.271,0.384,0.255,12.4525,11.98,10.1625
06/06/2015 00:00,0.271,0.384,0.255,12.065,11.7375,10.165
06/06/2015 01:00,0.271,0.384,0.255,11.7825,11.5275,10.145
06/06/2015 02:00,0.271,0.384,0.255,11.615,11.3625,10.105
06/06/2015 03:00,0.271,0.384,0.255,11.4375,11.215,10.065
06/06/2015 04:00,0.271,0.384,0.255,11.2125,11.0525,10.005
06/06/2015 05:00,0.271,0.384,0.255,11.07,10.9275,9.9625
06/06/2015 06:00,0.271,0.385,0.255,10.98,10.825,9.9
06/06/2015 07:00,0.271,0.38425,0.254,11.1925,10.81,9.8475
06/06/2015 08:00,0.271,0.384,0.254,11.91,11.0225,9.8025
06/06/2015 09:00,0.27075,0.38375,0.254,12.91,11.49,9.77
06/06/2015 10:00,0.27,0.383,0.254,14.3925,12.225,9.75
06/06/2015 11:00,0.26975,0.3825,0.25325,15.155,12.8025,9.7775
06/06/2015 12:00,0.268,0.3815,0.253,15.91,13.28,9.8475
06/06/2015 13:00,0.2675,0.381,0.253,16.18,13.62,9.9425
06/06/2015 14:00,0.267,0.381,0.25275,15.345,13.5225,10.0675
06/06/2015 15:00,0.267,0.381,0.252,14.8625,13.33,10.19
06/06/2015 16:00,0.26875,0.381,0.252,14.355,13.145,10.29
06/06/2015 17:00,0.30775,0.386,0.252,13.405,12.745,10.3725
06/06/2015 18:00,0.3345,0.4085,0.25275,12.52,12.2775,10.4325
06/06/2015 19:00,0.338,0.42025,0.25325,11.8425,11.89,10.455
06/06/2015 20:00,0.3385,0.42325,0.25425,11.3325,11.5575,10.4425
06/06/2015 21:00,0.3375,0.424,0.255,10.985,11.27,10.405
06/06/2015 22:00,0.33575,0.424,0.255,10.6675,11.02,10.34
06/06/2015 23:00,0.3345,0.423,0.255,10.3275,10.7675,10.275
07/06/2015 00:00,0.33275,0.4225,0.25575,9.9925,10.525,10.19
07/06/2015 01:00,0.3315,0.42175,0.256,9.635,10.2775,10.1075
07/06/2015 02:00,0.33025,0.421,0.2575,9.2775,10.0225,10.02
07/06/2015 03:00,0.32925,0.42025,0.258,8.8975,9.7675,9.9225
07/06/2015 04:00,0.328,0.41975,0.258,8.56,9.5225,9.82
07/06/2015 05:00,0.327,0.419,0.258,8.3575,9.3175,9.7175
07/06/2015 06:00,0.326,0.4185,0.258,8.27,9.1675,9.6075
07/06/2015 07:00,0.3245,0.41775,0.258,8.5575,9.13,9.505
07/06/2015 08:00,0.32275,0.4165,0.258,9.625,9.43,9.4
07/06/2015 09:00,0.3205,0.41525,0.258,11.2575,10.165,9.32
07/06/2015 10:00,0.318,0.41325,0.258,13.3525,11.305,9.285
07/06/2015 11:00,0.31575,0.41175,0.258,15.0125,12.3475,9.305
07/06/2015 12:00,0.314,0.41025,0.258,15.855,12.9975,9.4025
07/06/2015 13:00,0.31175,0.40825,0.258,16.885,13.66,9.5375
07/06/2015 14:00,0.31,0.407,0.258,16.97,14.08,9.72
07/06/2015 15:00,0.30825,0.4055,0.258,16.8625,14.195,9.915
07/06/2015 16:00,0.30725,0.405,0.258,16.275,14.135,10.1125
07/06/2015 17:00,0.306,0.40425,0.258,15.39,13.855,10.29
07/06/2015 18:00,0.306,0.40375,0.258,14.6725,13.5325,10.4475
07/06/2015 19:00,0.306,0.403,0.258,13.735,13.1175,10.5725
07/06/2015 20:00,0.306,0.403,0.258,13.02,12.7025,10.655
07/06/2015 21:00,0.305,0.403,0.258,12.3875,12.33,10.6925
07/06/2015 22:00,0.305,0.4025,0.258,11.8825,12,10.7
07/06/2015 23:00,0.305,0.4025,0.258,11.4275,11.695,10.6775
08/06/2015 00:00,0.305,0.40275,0.258,10.945,11.3875,10.6275
08/06/2015 01:00,0.30425,0.402,0.258,10.525,11.08,10.565
08/06/2015 02:00,0.30375,0.402,0.258,10.15,10.79,10.495
08/06/2015 03:00,0.303,0.40125,0.258,9.855,10.5425,10.405
08/06/2015 04:00,0.303,0.401,0.258,9.56,10.3075,10.3025
08/06/2015 05:00,0.303,0.401,0.258,9.2425,10.0575,10.2075
08/06/2015 06:00,0.3025,0.401,0.258,9.105,9.8725,10.1125
08/06/2015 07:00,0.302,0.40075,0.258,9.4325,9.87,10.005
08/06/2015 08:00,0.301,0.39975,0.25775,10.2325,10.1025,9.905
08/06/2015 09:00,0.3,0.3995,0.257,11.335,10.5725,9.8275
08/06/2015 10:00,0.2985,0.3985,0.25625,12.6125,11.21,9.7725
08/06/2015 11:00,0.29675,0.39675,0.256,14.5075,12.265,9.7725
08/06/2015 12:00,0.2955,0.396,0.256,14.8975,12.87,9.8125
08/06/2015 13:00,0.2945,0.39525,0.255,14.515,12.895,9.91
08/06/2015 14:00,0.2935,0.39475,0.25525,14.14,12.8225,10.0325
08/06/2015 15:00,0.29275,0.394,0.255,13.6975,12.68,10.1425
08/06/2015 16:00,0.29275,0.394,0.255,13.1325,12.4275,10.245
08/06/2015 17:00,0.299,0.39525,0.25525,12.435,12.0725,10.315
08/06/2015 18:00,0.30275,0.39675,0.255,12.175,11.855,10.3575
08/06/2015 19:00,0.304,0.398,0.25525,11.8525,11.6475,10.38
08/06/2015 20:00,0.305,0.39875,0.255,11.43,11.4,10.38
08/06/2015 21:00,0.305,0.399,0.255,10.9825,11.145,10.365
08/06/2015 22:00,0.304,0.3995,0.255,10.575,10.8825,10.3325
08/06/2015 23:00,0.304,0.39975,0.255,10.155,10.6225,10.285
09/06/2015 00:00,0.30375,0.399,0.255,9.7575,10.3675,10.2225
09/06/2015 01:00,0.303,0.399,0.255,9.3525,10.0925,10.1475
09/06/2015 02:00,0.303,0.399,0.255,8.9425,9.815,10.0575
09/06/2015 03:00,0.303,0.399,0.255,8.5725,9.555,9.97
09/06/2015 04:00,0.303,0.399,0.255,8.225,9.3075,9.8725
09/06/2015 05:00,0.302,0.399,0.255,7.94125,9.08,9.7675
09/06/2015 06:00,0.302,0.4,0.255,7.777,8.89,9.655
09/06/2015 07:00,0.301,0.3995,0.25525,8.00625,8.84,9.5475
09/06/2015 08:00,0.301,0.399,0.25525,8.7425,9.03,9.4425
09/06/2015 09:00,0.30025,0.399,0.25525,9.5675,9.3725,9.3475
09/06/2015 10:00,0.29925,0.39825,0.255,10.2075,9.6925,9.2875
09/06/2015 11:00,0.299,0.398,0.255,11.1025,10.1275,9.2475
09/06/2015 12:00,0.29775,0.397,0.255,11.565,10.44,9.25
09/06/2015 13:00,0.2965,0.39625,0.255,12.7375,10.985,9.2675
09/06/2015 14:00,0.2955,0.396,0.255,13.0475,11.5,9.31
09/06/2015 15:00,0.295,0.395,0.255,12.285,11.42,9.3875
09/06/2015 16:00,0.29425,0.395,0.255,11.9575,11.285,9.48
09/06/2015 17:00,0.294,0.395,0.255,11.81,11.2025,9.5575
09/06/2015 18:00,0.294,0.395,0.255,11.645,11.1325,9.6175
09/06/2015 19:00,0.294,0.395,0.255,11.315,10.99,9.665
09/06/2015 20:00,0.294,0.395,0.255,10.77,10.7275,9.695
09/06/2015 21:00,0.293,0.395,0.255,10.085,10.4,9.71
09/06/2015 22:00,0.293,0.394,0.255,9.5725,10.1,9.7
09/06/2015 23:00,0.293,0.394,0.255,9.1625,9.83,9.67
10/06/2015 00:00,0.29275,0.394,0.255,8.8475,9.595,9.6225
10/06/2015 01:00,0.292,0.39425,0.255,8.6575,9.4175,9.5575
10/06/2015 02:00,0.292,0.394,0.255,8.5125,9.2525,9.49
10/06/2015 03:00,0.292,0.394,0.255,8.3925,9.12,9.4125
10/06/2015 04:00,0.292,0.394,0.255,8.2675,8.995,9.34
10/06/2015 05:00,0.292,0.394,0.255,8.1425,8.87,9.265
10/06/2015 06:00,0.2915,0.39325,0.255,7.8995,8.7175,9.19
10/06/2015 07:00,0.29075,0.393,0.255,8.0035,8.6425,9.11
10/06/2015 08:00,0.28975,0.393,0.25425,8.755,8.8275,9.0425
10/06/2015 09:00,0.2885,0.392,0.254,10.145,9.4,8.9825
10/06/2015 10:00,0.28675,0.39075,0.254,12.0675,10.3425,8.9425
10/06/2015 11:00,0.286,0.38975,0.254,13.705,11.3325,8.9625
10/06/2015 12:00,0.2855,0.389,0.25325,14.0575,11.8175,9.0375
10/06/2015 13:00,0.2845,0.389,0.253,13.7525,11.8625,9.16
10/06/2015 14:00,0.28375,0.388,0.253,14.1075,12.0825,9.3
10/06/2015 15:00,0.283,0.387,0.253,13.9375,12.2375,9.4275
10/06/2015 16:00,0.28225,0.387,0.253,13.2575,12.0925,9.555
10/06/2015 17:00,0.29175,0.3925,0.25275,12.66,11.8725,9.6725
10/06/2015 18:00,0.33475,0.4255,0.253,11.765,11.4825,9.7675
10/06/2015 19:00,0.3355,0.427,0.25325,11.25,11.185,9.8325
10/06/2015 20:00,0.33425,0.42625,0.254,10.9425,10.9725,9.87
10/06/2015 21:00,0.34025,0.4275,0.25475,10.6725,10.78,9.8775
10/06/2015 22:00,0.34275,0.43025,0.255,10.4075,10.585,9.865
10/06/2015 23:00,0.3425,0.431,0.255,10.1925,10.42,9.8375
11/06/2015 00:00,0.342,0.43075,0.25525,10.015,10.275,9.8075
11/06/2015 01:00,0.341,0.43,0.2555,9.885,10.1525,9.775
11/06/2015 02:00,0.3405,0.43,0.256,9.7775,10.0475,9.725
11/06/2015 03:00,0.35175,0.4335,0.2565,9.6425,9.9375,9.6725
11/06/2015 04:00,0.355,0.43775,0.258,9.445,9.8,9.62
11/06/2015 05:00,0.354,0.438,0.258,9.3375,9.6925,9.57
11/06/2015 06:00,0.3535,0.438,0.258,9.35,9.6325,9.52
11/06/2015 07:00,0.3525,0.43775,0.25825,9.4075,9.62,9.4575
11/06/2015 08:00,0.35075,0.437,0.259,9.7975,9.6975,9.4125
11/06/2015 09:00,0.3485,0.43575,0.25925,11.1175,10.2025,9.3725
11/06/2015 10:00,0.3455,0.434,0.26,13.105,11.17,9.35
11/06/2015 11:00,0.34225,0.43175,0.26,15.285,12.365,9.38
11/06/2015 12:00,0.34,0.43,0.26,15.8125,13.0375,9.4775
11/06/2015 13:00,0.33875,0.42875,0.26,15.165,13.025,9.63
11/06/2015 14:00,0.338,0.4275,0.26,14.6975,12.92,9.805
11/06/2015 15:00,0.33775,0.427,0.26,14.085,12.725,9.955
11/06/2015 16:00,0.343,0.429,0.26,13.3175,12.425,10.085
11/06/2015 17:00,0.344,0.431,0.2605,13.175,12.295,10.1825
11/06/2015 18:00,0.34325,0.431,0.26,13.03,12.205,10.2425
11/06/2015 19:00,0.34225,0.431,0.26,12.6675,12.0475,10.2875
11/06/2015 20:00,0.34175,0.43025,0.26075,12.1775,11.8225,10.315
11/06/2015 21:00,0.341,0.43,0.261,11.6325,11.565,10.33
11/06/2015 22:00,0.34,0.42925,0.261,11.19,11.305,10.32
11/06/2015 23:00,0.339,0.42875,0.261,10.7725,11.045,10.3
12/06/2015 00:00,0.33875,0.428,0.261,10.32,10.7675,10.265
12/06/2015 01:00,0.338,0.4275,0.2615,9.9225,10.4975,10.21
12/06/2015 02:00,0.33775,0.427,0.262,9.51,10.2275,10.14
12/06/2015 03:00,0.337,0.42625,0.262,9.0725,9.9425,10.0725
12/06/2015 04:00,0.336,0.426,0.262,8.7175,9.675,9.98
12/06/2015 05:00,0.33575,0.425,0.262,8.4375,9.4425,9.8875
12/06/2015 06:00,0.335,0.425,0.262,8.2725,9.255,9.795
12/06/2015 07:00,0.3345,0.424,0.262,8.4925,9.205,9.69
12/06/2015 08:00,0.33325,0.4235,0.262,9.3025,9.405,9.585
12/06/2015 09:00,0.3315,0.42225,0.262,10.73,9.99,9.5075
12/06/2015 10:00,0.3295,0.4205,0.262,12.5825,10.905,9.46
12/06/2015 11:00,0.3275,0.419,0.262,14.42,11.9325,9.4675
12/06/2015 12:00,0.32575,0.4175,0.262,15.385,12.6975,9.5425
12/06/2015 13:00,0.3245,0.41625,0.26125,15.3025,12.935,9.67
12/06/2015 14:00,0.323,0.4155,0.261,15.1375,13.0475,9.83
12/06/2015 15:00,0.332,0.41675,0.261,14.0325,12.7425,9.985
12/06/2015 16:00,0.338,0.4215,0.261,13.3275,12.42,10.12
12/06/2015 17:00,0.33975,0.4245,0.261,12.85,12.16,10.2275
12/06/2015 18:00,0.34,0.426,0.262,12.56,11.995,10.295
12/06/2015 19:00,0.34,0.426,0.262,12.09,11.7725,10.3375
12/06/2015 20:00,0.339,0.426,0.262,11.6475,11.54,10.355
12/06/2015 21:00,0.33875,0.426,0.262,11.1425,11.2675,10.355
12/06/2015 22:00,0.338,0.425,0.262,10.7875,11.0275,10.33
