Date12.DDMMYYYYhhmm.,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,soil_temperature_20,soil_temperature_50,soil_temperature_200,rainfall_amount
03/11/2014 09:00,0.2345,0.377,0.346,6.69025,6.916,9.7025,-9999
03/11/2014 10:00,0.23575,0.37775,0.34525,8.48775,7.79475,9.56,-9999
03/11/2014 11:00,0.236,0.378,0.345,10.7025,9.21,9.48,-9999
03/11/2014 12:00,0.236,0.3775,0.345,12.7975,10.5075,9.4975,-9999
03/11/2014 13:00,0.23425,0.377,0.345,14.345,11.5825,9.6375,-9999
03/11/2014 14:00,0.2305,0.376,0.345,15.1125,12.2575,9.87,-9999
03/11/2014 15:00,0.227,0.37525,0.345,15.2275,12.63,10.1575,-9999
03/11/2014 16:00,0.223,0.374,0.345,14.65,12.6125,10.4625,-9999
03/11/2014 17:00,0.2205,0.373,0.345,13.485,12.105,10.725,-9999
03/11/2014 18:00,0.22,0.37275,0.345,12.1875,11.3325,10.92,-9999
03/11/2014 19:00,0.21975,0.372,0.345,11.0375,10.5275,11,-9999
03/11/2014 20:00,0.219,0.372,0.345,10.1725,9.8775,10.995,-9999
03/11/2014 21:00,0.219,0.372,0.345,9.7475,9.59,10.9175,-9999
03/11/2014 22:00,0.219,0.372,0.345,9.495,9.4625,10.8125,-9999
03/11/2014 23:00,0.219,0.37125,0.345,9.2075,9.315,10.7125,-9999
04/11/2014 00:00,0.21925,0.371,0.345,9.01,9.1775,10.615,-9999
04/11/2014 01:00,0.219,0.371,0.345,8.8025,9.0325,10.525,-9999
04/11/2014 02:00,0.22,0.371,0.345,8.5775,8.8675,10.4375,-9999
04/11/2014 03:00,0.2205,0.371,0.345,8.43,8.7625,10.3475,-9999
04/11/2014 04:00,0.2205,0.371,0.345,8.28,8.655,10.2675,-9999
04/11/2014 05:00,0.2205,0.371,0.345,8.145,8.515,10.18,-9999
04/11/2014 06:00,0.2215,0.371,0.3445,8.045,8.4175,10.1075,-9999
04/11/2014 07:00,0.22375,0.371,0.344,7.992,8.3575,10.025,-9999
04/11/2014 08:00,0.227,0.371,0.344,7.80675,8.2325,9.955,-9999
04/11/2014 09:00,0.22925,0.371,0.344,7.729,8.1425,9.885,-9999
04/11/2014 10:00,0.23175,0.371,0.344,7.78275,8.2025,9.81,-9999
04/11/2014 11:00,0.23375,0.371,0.344,8.021,8.4125,9.7525,-9999
04/11/2014 12:00,0.235,0.371,0.344,8.1325,8.5025,9.7075,-9999
04/11/2014 13:00,0.237,0.371,0.344,8.1325,8.52,9.6825,-9999
04/11/2014 14:00,0.23925,0.37125,0.344,8.2575,8.63,9.665,-9999
04/11/2014 15:00,0.24025,0.372,0.344,8.3325,8.72,9.6475,-9999
