Dz,Kh,Kv,vwc_r,vwc_w,vwc_fc,vwc_s,alpha,n
20,0.021,0.00811519302977683,0.0593296650347581,0.191778098626959,0.332913491972842,0.431480173310792,0.00122981973873236,1.19722271869397
60,0.021,0.00811519302977683,0.0593296650347581,0.191778098626959,0.332913491972842,0.431480173310792,0.00122981973873236,1.19722271869397
240,0.021,0.00811519302977683,0.0593296650347581,0.191778098626959,0.332913491972842,0.431480173310792,0.00122981973873236,1.19722271869397
480,0.021,0.00811519302977683,0.0593296650347581,0.191778098626959,0.332913491972842,0.431480173310792,0.00122981973873236,1.19722271869397
1200,0.021,0.00811519302977683,0.0593296650347581,0.191778098626959,0.332913491972842,0.431480173310792,0.00122981973873236,1.19722271869397
3000,0.021,0.00811519302977683,0.0593296650347581,0.191778098626959,0.332913491972842,0.431480173310792,0.00122981973873236,1.19722271869397
5000,0.021,0.00811519302977683,0.0593296650347581,0.191778098626959,0.332913491972842,0.431480173310792,0.00122981973873236,1.19722271869397
12000,0.021,0.00811519302977683,0.0593296650347581,0.191778098626959,0.332913491972842,0.431480173310792,0.00122981973873236,1.19722271869397
28000,0.021,0.00811519302977683,0.0593296650347581,0.191778098626959,0.332913491972842,0.431480173310792,0.00122981973873236,1.19722271869397
