GoF  SOIL__N  SOIL__LOG10_Alpha  SOIL__ThetaSat  SOIL__ThetaRes  SOIL__LOG10_NormalHydrConductivity  SCALAR__SoilRoughness  SCALAR__LSAI  SCALAR__CanopyFraction  SCALAR__DecayCoeffCanopy  SCALAR__RootDepth  SCALAR__MinStomatalRes  SCALAR__VegReflectVis  SCALAR__VegReflNIR  SCALAR__VegTransVis  SCALAR__VegTransNIR  SCALAR__CanDensSurface  SCALAR__SoilAlbVisDry  SCALAR__SoilAlbNIRDry  SCALAR__SoilAlbVisWet  SCALAR__SoilAlbNIRWet  SCALAR__SoilEmissiv
 5.273283e+02   1.156997e+00  -2.877283e+00   6.264077e-01   5.654715e-02  -1.622170e+00   1.114529e+02   9.233924e-01   1.579528e-01   6.211616e+01   2.798099e+02   4.617812e+01   1.221262e-01   6.648051e-02   1.478338e-01   3.113899e-01   4.679307e+00   2.490341e-01   1.864678e-01   1.095776e-01   2.656527e-01   8.152467e-01
 5.159185e+02   1.150000e+00  -2.770942e+00   4.776837e-01   6.100924e-02  -7.051797e-01   2.192102e+02   4.647352e-01   8.121626e-01   8.483729e+00   2.099916e+02   3.908388e+01   1.295217e-01   1.232365e-01   1.304562e-01   1.320235e-01   6.393325e+00   1.969304e-01   1.716560e-01   1.411770e-01   1.324936e-01   8.366502e-01
 5.247585e+02   1.236198e+00  -2.750952e+00   4.000000e-01   6.286401e-02  -2.131176e+00   1.353335e+02   2.022664e-01   6.276768e-01   3.353374e+00   3.972749e+02   1.915002e+01   1.377784e-01   1.637272e-01   1.152727e-01   8.158064e-02   3.197572e+00   1.238259e-01   2.069509e-01   1.033316e-01   7.344586e-02   8.385658e-01
 5.148076e+02   1.150000e+00  -2.691951e+00   4.222513e-01   5.056656e-02  -1.536698e+00   7.726326e+01   1.490067e-01   8.962799e-01   4.015526e+00   2.728857e+02   2.701645e+01   1.354923e-01   1.327826e-01   1.326647e-01   7.442556e-02   2.027087e+00   1.431968e-01   1.426768e-01   9.146011e-02   1.825165e-01   8.113501e-01
 5.182481e+02   1.284187e+00  -2.748260e+00   4.070804e-01   5.154348e-02  -1.492347e+00   1.000000e+01   1.978381e-01   9.009124e-01   2.686728e+00   1.109397e+02   1.604902e+01   1.935975e-01   1.570306e-01   1.157190e-01   5.000000e-02   2.218561e+00   1.273191e-01   9.634868e-02   7.953188e-02   2.048061e-01   8.012355e-01
 5.289676e+02   1.364183e+00  -2.962579e+00   5.910000e-01   6.371533e-02  -1.673696e+00   2.024045e+02   5.666711e-01   5.751503e-01   8.042583e+00   5.465363e+02   2.390778e+01   1.020490e-01   2.409344e-01   6.022977e-02   2.266220e-01   3.375250e+00   1.844603e-01   1.092673e-01   1.773939e-01   3.279737e-01   8.317298e-01
 5.210273e+02   1.151247e+00  -2.803931e+00   5.412460e-01   6.011407e-02  -2.014523e+00   1.000000e+01   3.107467e-01   4.386559e-01   7.284496e+00   4.752187e+02   4.733188e+01   1.185772e-01   1.351816e-01   1.376075e-01   3.092287e-01   4.457416e+00   1.746837e-01   1.186760e-01   6.871705e-02   1.507937e-01   8.262688e-01
 5.169889e+02   1.252477e+00  -2.639599e+00   4.699969e-01   5.956722e-02  -2.132411e+00   8.504501e+01   2.208891e-01   8.309795e-01   4.877778e+00   5.384362e+02   3.683995e+01   1.295660e-01   1.531297e-01   1.036632e-01   1.455940e-01   5.093427e+00   1.530239e-01   2.078859e-01   1.161851e-01   8.291746e-02   8.211376e-01
 5.166975e+02   1.169630e+00  -2.750731e+00   4.606196e-01   6.512930e-02  -2.043678e+00   1.202761e+02   1.854752e-01   7.523300e-01   5.233397e+00   4.358315e+02   1.565828e+01   1.134537e-01   1.860634e-01   1.032884e-01   5.000000e-02   3.421275e+00   1.439678e-01   1.049114e-01   1.132220e-01   5.000000e-02   8.504126e-01
 5.191928e+02   1.221447e+00  -2.769874e+00   5.009591e-01   6.121714e-02  -1.395294e+00   1.435946e+02   3.037302e-01   9.017466e-01   5.989844e+00   7.297527e+02   4.186712e+01   1.362530e-01   1.079678e-01   5.330433e-02   1.733441e-01   4.015254e+00   1.998991e-01   2.084434e-01   1.356713e-01   2.287083e-01   8.288260e-01
 5.173933e+02   1.150000e+00  -2.741059e+00   4.745710e-01   5.708862e-02  -3.224057e+00   7.356379e+01   3.365616e-01   9.280180e-01   4.803734e+00   4.380658e+02   2.689765e+01   1.268270e-01   1.044975e-01   1.267718e-01   1.515642e-01   4.803099e+00   1.350961e-01   1.102626e-01   9.105527e-02   1.208312e-01   8.176921e-01
 5.161587e+02   1.178834e+00  -3.067916e+00   4.684802e-01   5.605102e-02  -2.214911e+00   2.787324e+01   1.803913e-01   8.548642e-01   3.615166e+00   3.715976e+02   1.449433e+01   1.523055e-01   9.256588e-02   1.341333e-01   9.257636e-02   3.078496e+00   1.575119e-01   1.357345e-01   1.702538e-01   2.289205e-01   8.104650e-01
 5.177288e+02   1.154559e+00  -2.686551e+00   4.291834e-01   6.445801e-02  -1.994566e+00   1.164132e+02   1.582445e-01   7.016233e-01   4.391017e+00   4.266847e+02   1.165469e+01   1.265953e-01   1.566615e-01   1.094162e-01   1.124643e-01   3.793318e+00   1.428396e-01   1.535834e-01   1.089295e-01   6.476364e-02   8.408837e-01
 5.185190e+02   1.185702e+00  -2.857850e+00   5.446750e-01   5.456615e-02  -2.082583e+00   8.418140e+01   2.936456e-01   8.270196e-01   5.172243e+00   4.167026e+02   2.880777e+01   1.523174e-01   2.115704e-01   1.155185e-01   1.939973e-01   3.034866e+00   1.510608e-01   1.572648e-01   1.073388e-01   1.667355e-01   8.157460e-01
 5.206130e+02   1.194717e+00  -2.729242e+00   5.568688e-01   6.271035e-02  -2.494959e+00   2.238573e+02   1.551326e-01   8.588529e-01   9.194898e+00   3.566497e+02   1.000000e+01   1.674531e-01   8.690383e-02   1.058900e-01   1.418841e-01   3.056212e+00   1.592346e-01   1.663090e-01   1.641904e-01   1.890802e-01   8.343333e-01
 5.159652e+02   1.203578e+00  -2.780284e+00   4.835073e-01   5.777438e-02  -1.283557e+00   4.494804e+01   1.882063e-01   8.834146e-01   4.144573e+00   3.146173e+02   3.177377e+01   1.425273e-01   1.062750e-01   9.334478e-02   1.304497e-01   4.446709e+00   1.327548e-01   1.646071e-01   1.396465e-01   1.919187e-01   8.033624e-01
 5.193989e+02   1.167861e+00  -2.774933e+00   4.714700e-01   6.457083e-02  -2.503436e+00   1.400855e+02   2.013656e-01   7.339337e-01   6.746467e+00   3.018125e+02   1.441819e+01   1.322676e-01   2.068021e-01   1.088879e-01   1.113099e-01   3.890335e+00   1.903671e-01   1.735122e-01   1.011423e-01   1.606784e-01   8.231788e-01
 5.204865e+02   1.287638e+00  -2.863413e+00   4.868185e-01   5.344273e-02  -1.756849e+00   1.263588e+02   1.689018e-01   9.043535e-01   5.911374e+00   3.264614e+02   1.397197e+01   1.394541e-01   1.717555e-01   1.272063e-01   1.627844e-01   1.691757e+00   1.635177e-01   1.755519e-01   1.270066e-01   2.114416e-01   8.213294e-01
 5.157941e+02   1.188094e+00  -2.759250e+00   4.169451e-01   5.139802e-02  -1.749514e+00   9.560970e+01   2.124508e-01   8.635449e-01   5.477189e+00   3.780114e+02   3.119053e+01   1.295912e-01   2.106341e-01   9.924182e-02   1.119571e-01   4.269916e+00   1.554610e-01   9.478602e-02   1.335740e-01   8.279460e-02   8.005852e-01
 5.193143e+02   1.209045e+00  -2.670436e+00   5.003658e-01   5.673924e-02  -2.467121e+00   9.354078e+01   1.435412e-01   8.649085e-01   4.892243e+00   1.143277e+02   4.052534e+01   1.298931e-01   1.053188e-01   1.043882e-01   5.502184e-02   2.139775e+00   1.421720e-01   1.593917e-01   1.498739e-01   1.918142e-01   8.046947e-01
 5.206807e+02   1.220647e+00  -2.689361e+00   4.541458e-01   4.886799e-02  -1.720537e+00   1.000000e+01   3.184022e-01   8.180031e-01   4.183005e+00   8.468570e+01   1.660643e+01   1.693431e-01   6.682719e-02   1.309235e-01   9.872493e-02   2.071028e+00   1.561035e-01   1.534597e-01   1.889175e-01   1.872569e-01   8.000000e-01
