Date12.DDMMYYYYhhmm.,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,soil_temperature_20,soil_temperature_50,soil_temperature_200
31/10/2014 13:00,0.48925,0.4945,0.4335,12.0975,9.285,10.085
31/10/2014 14:00,0.489,0.49475,0.43475,13.2525,9.3075,9.6575
31/10/2014 15:00,0.488,0.49425,0.4365,13.5325,9.675,9.4325
31/10/2014 16:00,0.488,0.494,0.436,12.8625,9.935,9.3
31/10/2014 17:00,0.48775,0.494,0.43675,11.08,9.79,9.235
31/10/2014 18:00,0.48725,0.494,0.437,9.655,9.3075,9.215
31/10/2014 19:00,0.48775,0.494,0.437,8.52,8.7325,9.205
31/10/2014 20:00,0.488,0.494,0.437,7.74025,8.2175,9.21
31/10/2014 21:00,0.488,0.494,0.437,7.08375,7.75475,9.2
31/10/2014 22:00,0.488,0.494,0.437,6.569,7.35975,9.1775
31/10/2014 23:00,0.488,0.494,0.43675,6.1625,7.02125,9.135
01/11/2014 00:00,0.488,0.494,0.437,5.7975,6.722,9.0775
01/11/2014 01:00,0.48825,0.494,0.437,5.444,6.44525,9.01
01/11/2014 02:00,0.488,0.494,0.43775,5.08275,6.18575,8.94
01/11/2014 03:00,0.488,0.494,0.4365,4.78025,5.92925,8.86
01/11/2014 04:00,0.488,0.494,0.436,4.58825,5.7205,8.775
01/11/2014 05:00,0.488,0.494,0.43675,4.39775,5.53125,8.6875
01/11/2014 06:00,0.488,0.494,0.43725,4.21075,5.35975,8.5975
01/11/2014 07:00,0.488,0.494,0.437,3.9745,5.181,8.51
01/11/2014 08:00,0.488,0.494,0.437,3.837,5.02375,8.4075
01/11/2014 09:00,0.488,0.494,0.4375,4.23225,4.97775,8.325
01/11/2014 10:00,0.488,0.494,0.437,5.6385,5.358,8.2325
01/11/2014 11:00,0.48775,0.494,0.43725,7.3115,6.0005,8.1475
01/11/2014 12:00,0.487,0.494,0.43825,9.6,6.83825,8.07
01/11/2014 13:00,0.48725,0.49375,0.438,11.2975,7.73125,8.015
01/11/2014 14:00,0.4875,0.493,0.438,12.37,8.5525,7.9795
01/11/2014 15:00,0.487,0.493,0.438,12.6025,9.2075,7.9845
01/11/2014 16:00,0.487,0.493,0.438,11.845,9.6025,8.03
01/11/2014 17:00,0.4875,0.49225,0.4375,10.2325,9.495,8.0975
01/11/2014 18:00,0.488,0.492,0.4375,8.7775,8.98,8.195
01/11/2014 19:00,0.488,0.492,0.437,7.6435,8.3675,8.2925
01/11/2014 20:00,0.48925,0.4925,0.437,6.85625,7.82525,8.375
01/11/2014 21:00,0.49,0.493,0.43725,6.25525,7.363,8.4425
01/11/2014 22:00,0.49075,0.493,0.438,5.727,6.95725,8.4825
01/11/2014 23:00,0.491,0.493,0.4375,5.2865,6.58025,8.495
02/11/2014 00:00,0.491,0.493,0.437,4.91525,6.2585,8.4925
02/11/2014 01:00,0.491,0.493,0.437,4.58375,5.9515,8.4675
02/11/2014 02:00,0.491,0.493,0.437,4.29175,5.692,8.425
02/11/2014 03:00,0.491,0.493,0.437,4.02675,5.45,8.3825
02/11/2014 04:00,0.491,0.493,0.437,3.794,5.2265,8.3225
02/11/2014 05:00,0.491,0.493,0.437,3.57875,5.02375,8.26
02/11/2014 06:00,0.491,0.493,0.43775,3.39,4.83075,8.19
02/11/2014 07:00,0.491,0.493,0.437,3.22275,4.65725,8.12
02/11/2014 08:00,0.491,0.493,0.437,3.07325,4.49075,8.0425
02/11/2014 09:00,0.49175,0.493,0.437,3.087,4.358,7.96525
02/11/2014 10:00,0.492,0.493,0.437,4.17575,4.52225,7.8915
02/11/2014 11:00,0.49125,0.493,0.437,6.51475,5.182,7.81
02/11/2014 12:00,0.49075,0.493,0.437,8.945,6.08925,7.736
02/11/2014 13:00,0.49,0.492,0.43775,10.7975,7.01775,7.675
02/11/2014 14:00,0.48925,0.492,0.43825,11.8075,7.8385,7.638
02/11/2014 15:00,0.489,0.492,0.43825,11.76,8.415,7.644
02/11/2014 16:00,0.489,0.492,0.438,10.945,8.725,7.691
02/11/2014 17:00,0.489,0.492,0.438,9.3,8.615,7.7595
02/11/2014 18:00,0.489,0.492,0.438,7.92575,8.148,7.85075
02/11/2014 19:00,0.489,0.492,0.438,6.88525,7.59325,7.94375
02/11/2014 20:00,0.489,0.4915,0.438,6.128,7.10275,8.025
02/11/2014 21:00,0.489,0.491,0.438,5.55525,6.66925,8.09
02/11/2014 22:00,0.489,0.49175,0.438,5.0685,6.2965,8.12
02/11/2014 23:00,0.489,0.492,0.438,4.65675,5.957,8.14
03/11/2014 00:00,0.489,0.492,0.438,4.3125,5.655,8.1325
03/11/2014 01:00,0.489,0.492,0.438,4.016,5.38175,8.11
03/11/2014 02:00,0.4895,0.492,0.438,3.73325,5.13875,8.0725
03/11/2014 03:00,0.48925,0.492,0.438,3.49925,4.9105,8.0325
03/11/2014 04:00,0.48925,0.492,0.438,3.287,4.70625,7.9755
03/11/2014 05:00,0.489,0.492,0.438,3.096,4.50675,7.91325
03/11/2014 06:00,0.489,0.492,0.4385,2.93625,4.33025,7.85375
03/11/2014 07:00,0.489,0.492,0.43875,2.7925,4.16625,7.78225
03/11/2014 08:00,0.489,0.492,0.438,2.669,4.01325,7.7075
03/11/2014 09:00,0.48825,0.492,0.437,2.6315,3.897,7.63575
03/11/2014 10:00,0.488,0.492,0.437,3.36975,3.984,7.56225
03/11/2014 11:00,0.4875,0.492,0.437,5.57475,4.584,7.48275
03/11/2014 12:00,0.48675,0.492,0.437,7.81575,5.4115,7.4125
03/11/2014 13:00,0.486,0.491,0.437,9.3675,6.25225,7.358
03/11/2014 14:00,0.48525,0.491,0.43725,10.1125,6.97975,7.31475
03/11/2014 15:00,0.485,0.491,0.43825,10.07,7.5015,7.315
03/11/2014 16:00,0.485,0.491,0.438,9.3075,7.783,7.35125
03/11/2014 17:00,0.485,0.491,0.438,8.46,7.76925,7.40675
03/11/2014 18:00,0.485,0.491,0.438,7.6825,7.6175,7.479
03/11/2014 19:00,0.485,0.491,0.438,6.69225,7.25,7.56
03/11/2014 20:00,0.485,0.491,0.438,5.97575,6.82575,7.631
03/11/2014 21:00,0.485,0.491,0.438,6.00525,6.56325,7.69225
03/11/2014 22:00,0.485,0.491,0.438,6.179,6.52225,7.73225
03/11/2014 23:00,0.485,0.491,0.43725,6.1735,6.521,7.7605
04/11/2014 00:00,0.485,0.491,0.438,6.1665,6.5115,7.7745
04/11/2014 01:00,0.48525,0.491,0.43725,6.09875,6.4835,7.781
04/11/2014 02:00,0.486,0.491,0.437,6.0455,6.45,7.783
04/11/2014 03:00,0.486,0.491,0.4375,6.07175,6.4435,7.78225
04/11/2014 04:00,0.486,0.491,0.438,6.0465,6.43475,7.784
04/11/2014 05:00,0.487,0.491,0.438,5.92175,6.39875,7.7795
04/11/2014 06:00,0.48725,0.491,0.43775,5.94825,6.366,7.77375
04/11/2014 07:00,0.48825,0.491,0.4375,5.9255,6.35425,7.76775
04/11/2014 08:00,0.48975,0.49175,0.438,5.85175,6.328,7.759
04/11/2014 09:00,0.49,0.492,0.438,5.93525,6.31325,7.7545
04/11/2014 10:00,0.49025,0.492,0.438,6.26125,6.40725,7.7445
04/11/2014 11:00,0.49275,0.4925,0.438,6.823,6.6465,7.7365
04/11/2014 12:00,0.493,0.493,0.438,6.8345,6.84275,7.73025
04/11/2014 13:00,0.493,0.493,0.438,6.9495,6.9565,7.727
04/11/2014 14:00,0.49375,0.493,0.438,7.21675,7.10075,7.73475
04/11/2014 15:00,0.494,0.494,0.438,7.31725,7.2695,7.74275
04/11/2014 16:00,0.494,0.494,0.4385,7.3895,7.3805,7.75125
04/11/2014 17:00,0.4945,0.494,0.438,7.19125,7.4095,7.77025
04/11/2014 18:00,0.4965,0.494,0.438,6.8785,7.30875,7.79275
04/11/2014 19:00,0.51225,0.4965,0.439,6.668,7.16225,7.81775
04/11/2014 20:00,0.52025,0.5015,0.43925,6.54275,7.04,7.83825
04/11/2014 21:00,0.52,0.50425,0.44,6.37725,6.917,7.85625
04/11/2014 22:00,0.51825,0.504,0.4405,6.31875,6.81175,7.867
04/11/2014 23:00,-9999,0.505,0.441,6.37425,6.77125,7.87025
05/11/2014 00:00,-9999,0.506,0.44125,6.4165,6.76275,7.86725
05/11/2014 01:00,-9999,0.5075,0.442,6.46825,6.7755,7.86825
05/11/2014 02:00,-9999,0.512,0.443,6.4795,6.78925,7.86
05/11/2014 03:00,-9999,0.517,0.44425,6.47075,6.78625,7.853
05/11/2014 04:00,-9999,0.51725,0.445,6.45475,6.783,7.839
05/11/2014 05:00,-9999,0.51725,0.44525,6.42725,6.76825,7.83075
05/11/2014 06:00,-9999,0.5195,0.446,6.40725,6.7495,7.823
05/11/2014 07:00,-9999,-9999,0.447,6.3915,6.73175,7.805
05/11/2014 08:00,-9999,-9999,0.45125,6.37925,6.70725,7.78625
05/11/2014 09:00,-9999,-9999,0.4545,6.3995,6.68625,7.74825
05/11/2014 10:00,-9999,-9999,0.456,6.45575,6.6385,7.73025
05/11/2014 11:00,-9999,-9999,0.456,6.535,6.6655,7.70875
05/11/2014 12:00,-9999,-9999,0.457,6.636,6.729,7.69575
05/11/2014 13:00,-9999,-9999,0.457,6.687,6.78425,7.68725
05/11/2014 14:00,-9999,-9999,0.457,6.779,6.84475,7.679
05/11/2014 15:00,-9999,-9999,0.45775,6.77975,6.88325,7.68075
05/11/2014 16:00,-9999,-9999,0.458,6.81575,6.90275,7.68025
05/11/2014 17:00,-9999,-9999,0.458,6.67675,6.88725,7.682
05/11/2014 18:00,-9999,-9999,0.458,6.4425,6.7805,7.687
05/11/2014 19:00,-9999,-9999,0.458,6.21575,6.6105,7.68675
05/11/2014 20:00,-9999,-9999,0.458,6.163,6.49625,7.68425
05/11/2014 21:00,-9999,-9999,0.458,6.17475,6.46525,7.6855
05/11/2014 22:00,-9999,-9999,0.458,6.239,6.47525,7.67725
05/11/2014 23:00,-9999,-9999,0.458,6.22575,6.47475,7.65925
06/11/2014 00:00,-9999,-9999,0.45875,6.21525,6.46725,7.64775
06/11/2014 01:00,-9999,-9999,0.459,6.26225,6.48675,7.63175
06/11/2014 02:00,-9999,-9999,0.459,6.40875,6.53575,7.61825
06/11/2014 03:00,-9999,-9999,0.459,6.457,6.59825,7.606
06/11/2014 04:00,-9999,-9999,0.459,6.442,6.62325,7.594
06/11/2014 05:00,-9999,-9999,0.459,6.4115,6.629,7.58525
06/11/2014 06:00,-9999,-9999,0.459,6.32025,6.59675,7.5795
06/11/2014 07:00,-9999,-9999,0.459,6.0875,6.50625,7.58025
06/11/2014 08:00,-9999,-9999,0.459,5.8965,6.35925,7.56725
06/11/2014 09:00,-9999,-9999,0.459,5.81975,6.256,7.56625
06/11/2014 10:00,-9999,-9999,0.459,5.89125,6.22075,7.55225
06/11/2014 11:00,-9999,-9999,0.459,6.1885,6.298,7.536
06/11/2014 12:00,-9999,-9999,0.459,6.536,6.4925,7.51775
06/11/2014 13:00,-9999,-9999,0.459,6.84375,6.696,7.5055
06/11/2014 14:00,-9999,-9999,0.459,6.87625,6.83875,7.497
06/11/2014 15:00,-9999,-9999,0.459,6.80825,6.87,7.50125
06/11/2014 16:00,-9999,-9999,0.459,6.7375,6.85675,7.5045
06/11/2014 17:00,-9999,-9999,0.459,6.6285,6.82825,7.51725
06/11/2014 18:00,-9999,-9999,0.459,6.42375,6.74275,7.536
06/11/2014 19:00,-9999,-9999,0.4595,6.235,6.6225,7.54425
06/11/2014 20:00,-9999,-9999,0.46,6.111,6.5135,7.556
06/11/2014 21:00,-9999,-9999,0.46,6.00975,6.42475,7.55225
06/11/2014 22:00,-9999,-9999,0.46,5.90475,6.3365,7.54925
06/11/2014 23:00,-9999,-9999,0.46,5.8165,6.248,7.54675
07/11/2014 00:00,-9999,-9999,0.46,5.83525,6.20625,7.5355
07/11/2014 01:00,-9999,-9999,0.46,5.82875,6.18625,7.52175
07/11/2014 02:00,-9999,-9999,0.46,5.8035,6.164,7.50675
07/11/2014 03:00,-9999,-9999,0.459,5.78225,6.14675,7.49175
07/11/2014 04:00,-9999,-9999,0.459,5.79275,6.139,7.48225
07/11/2014 05:00,-9999,-9999,0.459,5.81175,6.147,7.4695
07/11/2014 06:00,-9999,-9999,0.459,5.806,6.1525,7.45725
07/11/2014 07:00,-9999,-9999,0.459,5.80025,6.14575,7.44675
07/11/2014 08:00,-9999,-9999,0.459,5.798,6.146,7.43625
07/11/2014 09:00,-9999,-9999,0.459,5.86125,6.147,7.42525
07/11/2014 10:00,-9999,-9999,0.459,6.214,6.2515,7.42025
07/11/2014 11:00,-9999,-9999,0.459,6.77075,6.5035,7.41475
07/11/2014 12:00,-9999,-9999,0.459,7.5015,6.87975,7.408
07/11/2014 13:00,-9999,-9999,0.459,7.99075,7.28575,7.41075
07/11/2014 14:00,-9999,-9999,0.459,8.675,7.74375,7.4205
07/11/2014 15:00,-9999,-9999,0.459,8.855,8.1075,7.4455
07/11/2014 16:00,-9999,-9999,0.459,8.9125,8.3225,7.4835
07/11/2014 17:00,-9999,-9999,0.459,8.76,8.4125,7.53175
07/11/2014 18:00,-9999,-9999,0.459,8.4025,8.35,7.58875
07/11/2014 19:00,-9999,-9999,0.459,8.0875,8.1975,7.647
07/11/2014 20:00,-9999,-9999,0.459,7.72,8.0225,7.71225
07/11/2014 21:00,-9999,-9999,0.459,7.6,7.849,7.7645
07/11/2014 22:00,-9999,-9999,0.459,7.55475,7.77825,7.81575
07/11/2014 23:00,-9999,-9999,0.459,7.51125,7.72025,7.8565
08/11/2014 00:00,-9999,-9999,0.459,7.4595,7.6695,7.879
08/11/2014 01:00,-9999,-9999,0.459,7.458,7.64175,7.90625
08/11/2014 02:00,-9999,-9999,0.459,7.42975,7.61575,7.9295
08/11/2014 03:00,-9999,-9999,0.459,7.44875,7.60475,7.9365
08/11/2014 04:00,-9999,-9999,0.459,7.4215,7.60375,7.94775
08/11/2014 05:00,-9999,-9999,0.459,7.174,7.52125,7.96075
08/11/2014 06:00,-9999,-9999,0.459,7.24475,7.47425,7.97125
08/11/2014 07:00,-9999,-9999,0.459,7.2595,7.473,7.97825
08/11/2014 08:00,-9999,-9999,0.459,7.221,7.458,7.982
08/11/2014 09:00,-9999,-9999,0.459,7.21925,7.4325,7.99175
08/11/2014 10:00,-9999,-9999,0.459,7.47675,7.47425,7.995
08/11/2014 11:00,-9999,-9999,0.459,8.345,7.77,7.9935
08/11/2014 12:00,-9999,-9999,0.459,9.1375,8.2175,7.99725
08/11/2014 13:00,-9999,-9999,0.459,9.85,8.6725,8.0075
08/11/2014 14:00,-9999,-9999,0.459,10.1525,9.095,8.025
08/11/2014 15:00,-9999,-9999,0.458,10.28,9.375,8.055
08/11/2014 16:00,-9999,-9999,0.45875,10.02,9.51,8.1025
08/11/2014 17:00,-9999,-9999,0.459,9.7225,9.485,8.16
08/11/2014 18:00,-9999,-9999,0.459,9.2775,9.3325,8.2225
08/11/2014 19:00,-9999,-9999,0.459,8.93,9.12,8.29
08/11/2014 20:00,-9999,-9999,0.459,8.7025,8.93,8.3475
08/11/2014 21:00,-9999,-9999,0.459,8.505,8.775,8.4
08/11/2014 22:00,-9999,-9999,0.459,8.4,8.6475,8.44
08/11/2014 23:00,-9999,-9999,0.459,8.3225,8.5625,8.4725
09/11/2014 00:00,-9999,-9999,0.459,8.2425,8.4925,8.4975
09/11/2014 01:00,-9999,-9999,0.459,8.1775,8.425,8.51
09/11/2014 02:00,-9999,-9999,0.459,8.115,8.37,8.5225
09/11/2014 03:00,-9999,-9999,0.459,7.99325,8.2975,8.53
09/11/2014 04:00,-9999,-9999,0.459,7.77025,8.19,8.5325
09/11/2014 05:00,-9999,-9999,0.459,7.44375,8.01625,8.53
09/11/2014 06:00,-9999,-9999,0.459,7.3295,7.84925,8.53
09/11/2014 07:00,-9999,-9999,0.459,7.09925,7.72675,8.53
09/11/2014 08:00,-9999,-9999,0.459,6.761,7.504,8.5175
09/11/2014 09:00,-9999,-9999,0.459,6.8265,7.3695,8.5025
09/11/2014 10:00,-9999,-9999,0.459,7.4815,7.49375,8.48
09/11/2014 11:00,-9999,-9999,0.459,8.33025,7.81425,8.46
09/11/2014 12:00,-9999,-9999,0.459,9.195,8.2975,8.43
09/11/2014 13:00,-9999,-9999,0.459,9.6075,8.775,8.4075
09/11/2014 14:00,-9999,-9999,0.459,9.8175,9.13,8.41
09/11/2014 15:00,-9999,-9999,0.459,9.8175,9.3075,8.42
09/11/2014 16:00,-9999,-9999,0.459,9.7775,9.3975,8.445
09/11/2014 17:00,-9999,-9999,0.458,9.5125,9.3825,8.485
09/11/2014 18:00,-9999,-9999,0.458,8.8625,9.1925,8.525
09/11/2014 19:00,-9999,-9999,0.458,7.9155,8.76,8.57
09/11/2014 20:00,-9999,-9999,0.458,7.06675,8.225,8.6075
09/11/2014 21:00,-9999,-9999,0.458,6.446,7.73,8.6375
09/11/2014 22:00,-9999,-9999,0.458,5.947,7.303,8.65
09/11/2014 23:00,-9999,-9999,0.458,5.664,6.9415,8.6425
10/11/2014 00:00,-9999,-9999,0.458,5.77275,6.73375,8.615
10/11/2014 01:00,-9999,-9999,0.458,6.0365,6.73,8.5775
10/11/2014 02:00,-9999,-9999,0.458,6.1995,6.763,8.535
10/11/2014 03:00,-9999,-9999,0.45725,6.30475,6.8055,8.4775
10/11/2014 04:00,-9999,-9999,0.457,6.402,6.8425,8.435
10/11/2014 05:00,-9999,-9999,0.45775,6.4625,6.88375,8.3775
10/11/2014 06:00,-9999,-9999,0.458,6.51125,6.908,8.3425
10/11/2014 07:00,-9999,-9999,0.458,6.5655,6.93725,8.305
10/11/2014 08:00,-9999,-9999,0.458,6.56675,6.95125,8.2725
10/11/2014 09:00,-9999,-9999,0.458,6.695,6.9745,8.2375
10/11/2014 10:00,-9999,-9999,0.458,7.38575,7.19325,8.21
10/11/2014 11:00,-9999,-9999,0.458,7.88225,7.516,8.185
10/11/2014 12:00,-9999,-9999,0.458,8.325,7.8445,8.1675
10/11/2014 13:00,-9999,-9999,0.4585,8.595,8.12,8.1625
10/11/2014 14:00,-9999,-9999,0.459,8.755,8.3375,8.1625
10/11/2014 15:00,-9999,-9999,0.459,8.62,8.4275,8.175
10/11/2014 16:00,-9999,-9999,0.459,8.4975,8.425,8.1975
10/11/2014 17:00,-9999,-9999,0.459,8.4475,8.425,8.22
10/11/2014 18:00,-9999,-9999,0.459,8.1825,8.36,8.25
10/11/2014 19:00,-9999,-9999,0.459,7.92325,8.225,8.2875
10/11/2014 20:00,-9999,-9999,0.459,7.788,8.105,8.31
10/11/2014 21:00,-9999,-9999,0.459,7.677,8.0125,8.3325
10/11/2014 22:00,-9999,-9999,0.459,7.6195,7.93825,8.35
10/11/2014 23:00,-9999,-9999,0.459,7.554,7.876,8.36
11/11/2014 00:00,-9999,-9999,0.45975,7.48975,7.82625,8.3675
11/11/2014 01:00,-9999,-9999,0.46,7.38575,7.749,8.3625
11/11/2014 02:00,-9999,-9999,0.46,7.265,7.66,8.36
11/11/2014 03:00,-9999,-9999,0.46,7.1765,7.57375,8.355
11/11/2014 04:00,-9999,-9999,0.46,7.1045,7.50175,8.345
11/11/2014 05:00,-9999,-9999,0.46,7.08075,7.445,8.3325
11/11/2014 06:00,-9999,-9999,0.46,7.035,7.403,8.32
11/11/2014 07:00,-9999,-9999,0.46,7.0105,7.36875,8.295
11/11/2014 08:00,-9999,-9999,0.46,7.00025,7.34775,8.29
11/11/2014 09:00,-9999,-9999,0.46,7.04075,7.33175,8.27
11/11/2014 10:00,-9999,-9999,0.46,7.34525,7.42125,8.25
11/11/2014 11:00,-9999,-9999,0.46,7.6565,7.56425,8.2325
11/11/2014 12:00,-9999,-9999,0.46,8.2675,7.8555,8.2175
11/11/2014 13:00,-9999,-9999,0.46,8.9425,8.2225,8.2125
11/11/2014 14:00,-9999,-9999,0.46,9.6225,8.6975,8.21
11/11/2014 15:00,-9999,-9999,0.45925,9.485,8.9225,8.2225
11/11/2014 16:00,-9999,-9999,0.459,9.45,9.0325,8.2525
11/11/2014 17:00,-9999,-9999,0.459,9.2075,9.055,8.2825
11/11/2014 18:00,-9999,-9999,0.459,8.7225,8.93,8.3275
11/11/2014 19:00,-9999,-9999,0.459,8.17,8.6575,8.3725
11/11/2014 20:00,-9999,-9999,0.459,7.963,8.4325,8.415
11/11/2014 21:00,-9999,-9999,0.459,7.68075,8.24,8.45
11/11/2014 22:00,-9999,-9999,0.459,7.478,8.0435,8.4675
11/11/2014 23:00,-9999,-9999,0.459,7.4765,7.93175,8.4875
12/11/2014 00:00,-9999,-9999,0.459,7.4055,7.865,8.49
12/11/2014 01:00,-9999,-9999,0.459,7.26375,7.7555,8.4925
12/11/2014 02:00,-9999,-9999,0.459,7.2455,7.687,8.4825
12/11/2014 03:00,-9999,-9999,0.459,7.221,7.63675,8.4725
12/11/2014 04:00,-9999,-9999,0.459,7.2295,7.60375,8.4625
12/11/2014 05:00,-9999,-9999,0.459,7.257,7.59375,8.45
12/11/2014 06:00,-9999,-9999,0.459,7.25525,7.586,8.4275
12/11/2014 07:00,-9999,-9999,0.459,7.21225,7.57025,8.42
12/11/2014 08:00,-9999,-9999,0.459,7.04175,7.497,8.395
12/11/2014 09:00,-9999,-9999,0.459,7.05975,7.45025,8.3875
12/11/2014 10:00,-9999,-9999,0.459,7.404,7.4945,8.37
12/11/2014 11:00,-9999,-9999,0.459,8.13225,7.77875,8.35
12/11/2014 12:00,-9999,-9999,0.459,9.085,8.16825,8.3375
12/11/2014 13:00,-9999,-9999,0.459,9.9475,8.72,8.3325
12/11/2014 14:00,-9999,-9999,0.459,10.02,9.0975,8.335
12/11/2014 15:00,-9999,-9999,0.459,9.78,9.245,8.3525
12/11/2014 16:00,-9999,-9999,0.459,9.715,9.315,8.3825
12/11/2014 17:00,-9999,-9999,0.459,9.4025,9.2975,8.425
12/11/2014 18:00,-9999,-9999,0.459,8.915,9.1325,8.475
12/11/2014 19:00,-9999,-9999,0.459,8.53,8.89,8.515
12/11/2014 20:00,-9999,-9999,0.459,8.131,8.655,8.565
12/11/2014 21:00,-9999,-9999,0.45875,7.79,8.385,8.595
12/11/2014 22:00,-9999,-9999,0.458,7.65325,8.2075,8.62
12/11/2014 23:00,-9999,-9999,0.458,7.50475,8.0525,8.6375
13/11/2014 00:00,-9999,-9999,0.458,7.53675,7.97,8.64
13/11/2014 01:00,-9999,-9999,0.458,7.50975,7.92725,8.6275
13/11/2014 02:00,-9999,-9999,0.458,7.344,7.84,8.625
13/11/2014 03:00,-9999,-9999,0.458,7.2215,7.7305,8.6075
13/11/2014 04:00,-9999,-9999,0.45875,7.13475,7.64225,8.595
13/11/2014 05:00,-9999,-9999,0.459,6.99475,7.5495,8.575
13/11/2014 06:00,-9999,-9999,0.459,6.826,7.4295,8.56
13/11/2014 07:00,-9999,-9999,0.459,6.66675,7.30675,8.5325
13/11/2014 08:00,-9999,-9999,0.45825,6.6125,7.217,8.5125
13/11/2014 09:00,-9999,-9999,0.458,6.59,7.15475,8.4875
13/11/2014 10:00,-9999,-9999,0.458,7.0645,7.18575,8.4475
13/11/2014 11:00,-9999,-9999,0.458,8.037,7.51675,8.42
13/11/2014 12:00,-9999,-9999,0.458,9.6575,8.00625,8.3925
13/11/2014 13:00,-9999,-9999,0.458,11.03,8.61,8.375
13/11/2014 14:00,-9999,-9999,0.458,12.11,9.325,8.3625
13/11/2014 15:00,-9999,-9999,0.458,12.0775,9.9675,8.3825
13/11/2014 16:00,-9999,-9999,0.458,11.695,10.3225,8.4225
13/11/2014 17:00,-9999,-9999,0.45725,10.7825,10.24,8.485
13/11/2014 18:00,-9999,-9999,0.457,9.6975,9.87,8.575
13/11/2014 19:00,-9999,-9999,0.45675,8.635,9.3175,8.66
13/11/2014 20:00,-9999,-9999,0.456,7.96975,8.7775,8.7325
13/11/2014 21:00,-9999,-9999,0.456,7.935,8.4825,8.7875
13/11/2014 22:00,-9999,-9999,0.456,7.9925,8.3875,8.8275
13/11/2014 23:00,-9999,-9999,0.456,7.98275,8.33,8.845
14/11/2014 00:00,-9999,-9999,0.456,7.818,8.24,8.8475
14/11/2014 01:00,-9999,-9999,0.4565,7.73525,8.135,8.8425
14/11/2014 02:00,-9999,-9999,0.458,7.585,8.04575,8.83
14/11/2014 03:00,-9999,-9999,0.458,7.396,7.90675,8.8175
14/11/2014 04:00,-9999,-9999,0.458,7.3375,7.81425,8.8
14/11/2014 05:00,-9999,-9999,0.458,7.2585,7.7415,8.78
14/11/2014 06:00,-9999,-9999,0.45725,7.191,7.6685,8.7575
14/11/2014 07:00,-9999,-9999,0.457,7.159,7.60875,8.73
14/11/2014 08:00,-9999,-9999,0.4565,7.06675,7.55875,8.7075
14/11/2014 09:00,-9999,-9999,0.456,7.12375,7.51125,8.68
14/11/2014 10:00,-9999,-9999,0.456,7.52575,7.60725,8.6475
14/11/2014 11:00,-9999,-9999,0.456,8.1735,7.88675,8.62
14/11/2014 12:00,-9999,-9999,0.456,8.6825,8.25,8.6
14/11/2014 13:00,-9999,-9999,0.456,9.065,8.5425,8.5825
14/11/2014 14:00,-9999,-9999,0.456,9.4925,8.88,8.5825
14/11/2014 15:00,-9999,-9999,0.456,9.7075,9.145,8.5725
14/11/2014 16:00,-9999,-9999,0.456,9.6975,9.2825,8.595
14/11/2014 17:00,-9999,-9999,0.456,9.405,9.305,8.62
14/11/2014 18:00,-9999,-9999,0.456,8.9475,9.14,8.6575
14/11/2014 19:00,-9999,-9999,0.4555,8.6,8.9275,8.6925
14/11/2014 20:00,-9999,-9999,0.455,8.3375,8.7425,8.725
14/11/2014 21:00,-9999,-9999,0.455,8.1025,8.565,8.7525
14/11/2014 22:00,-9999,-9999,0.455,7.9375,8.4075,8.7775
14/11/2014 23:00,-9999,-9999,0.455,7.67975,8.2725,8.78
15/11/2014 00:00,-9999,-9999,0.455,7.155,8.00175,8.785
15/11/2014 01:00,-9999,-9999,0.455,6.823,7.7155,8.7875
15/11/2014 02:00,-9999,-9999,0.455,6.745,7.53025,8.7775
15/11/2014 03:00,-9999,-9999,0.455,6.847,7.45625,8.7525
15/11/2014 04:00,-9999,-9999,0.455,6.91625,7.4445,8.73
15/11/2014 05:00,-9999,-9999,0.455,6.9315,7.43325,8.6925
15/11/2014 06:00,-9999,-9999,0.455,6.89125,7.41025,8.67
15/11/2014 07:00,-9999,-9999,0.455,6.79575,7.3685,8.6375
15/11/2014 08:00,-9999,-9999,0.455,6.442,7.22025,8.6
15/11/2014 09:00,-9999,-9999,0.455,6.57425,7.12625,8.5725
15/11/2014 10:00,-9999,-9999,0.455,6.9235,7.21175,8.5475
15/11/2014 11:00,-9999,-9999,0.455,7.41,7.41675,8.51
15/11/2014 12:00,-9999,-9999,0.455,7.6965,7.61975,8.4825
15/11/2014 13:00,-9999,-9999,0.455,7.98525,7.81225,8.4525
15/11/2014 14:00,-9999,-9999,0.455,8.2675,8.00225,8.435
15/11/2014 15:00,-9999,-9999,0.45475,8.4925,8.2,8.43
15/11/2014 16:00,-9999,-9999,0.454,8.365,8.2925,8.4275
15/11/2014 17:00,-9999,-9999,0.454,8.10325,8.25,8.4375
15/11/2014 18:00,-9999,-9999,0.454,7.72675,8.115,8.445
15/11/2014 19:00,-9999,-9999,0.454,7.4275,7.9215,8.46
15/11/2014 20:00,-9999,-9999,0.454,7.23525,7.7595,8.4725
15/11/2014 21:00,-9999,-9999,0.4565,7.10225,7.62425,8.48
15/11/2014 22:00,-9999,-9999,0.45825,6.88725,7.47025,8.475
15/11/2014 23:00,-9999,-9999,0.459,6.5665,7.22775,8.445
16/11/2014 00:00,-9999,-9999,0.459,6.167,6.98025,8.42
16/11/2014 01:00,-9999,-9999,0.459,5.764,6.68175,8.3975
