Dz,Kh,Kv,vwc_r,vwc_w,vwc_fc,vwc_s,alpha,n
20,0.905917098855367,0.359303758928087,0.0540883940877393,0.0541275631732319,0.0562257513704294,0.416544436570257,0.0398709886932024,2.04788080758881
60,0.905917098855367,0.192744989756728,0.0540883940877393,0.0541275631732319,0.0562257513704294,0.416544436570257,0.0398709886932024,2.04788080758881
240,0.905917098855367,0.176480654670158,0.0540883940877393,0.0541275631732319,0.0562257513704294,0.416544436570257,0.0398709886932024,2.04788080758881
480,0.905917098855367,0.19620309703704,0.0540883940877393,0.0541275631732319,0.0562257513704294,0.416544436570257,0.0398709886932024,2.04788080758881
1200,0.905917098855367,0.819790921143023,0.0540883940877393,0.0541275631732319,0.0562257513704294,0.416544436570257,0.0398709886932024,2.04788080758881
3000,0.905917098855367,0.2227939946556,0.0540883940877393,0.0541275631732319,0.0562257513704294,0.416544436570257,0.0398709886932024,2.04788080758881
5000,0.905917098855367,0.718633106508525,0.0540883940877393,0.0541275631732319,0.0562257513704294,0.416544436570257,0.0398709886932024,2.04788080758881
12000,0.905917098855367,0.891555885820184,0.0540883940877393,0.0541275631732319,0.0562257513704294,0.416544436570257,0.0398709886932024,2.04788080758881
28000,0.905917098855367,0.174590538092889,0.0540883940877393,0.0541275631732319,0.0562257513704294,0.416544436570257,0.0398709886932024,2.04788080758881
